日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-07-03,000001,1852.99,1831.74,1856.74,1814.24,769078,1076744400.0,2.29,-1.15,-21.25,0.45
2019-07-04,000001,1831.74,1829.24,1865.5,1815.49,621293,873624288.0,2.73,-0.14,-2.5,0.36
2019-07-05,000001,1824.24,1820.49,1827.99,1791.73,749196,1037357168.0,1.98,-0.48,-8.75,0.44
2019-07-08,000001,1807.99,1779.23,1815.49,1761.73,778414,1061095712.0,2.95,-2.27,-41.26,0.45
2019-07-09,000001,1784.23,1779.23,1794.23,1760.48,494296,670391728.0,1.9,0.0,0.0,0.29
2019-07-10,000001,1781.73,1775.48,1792.98,1766.73,358221,487071872.0,1.48,-0.21,-3.75,0.21
2019-07-11,000001,1790.48,1772.98,1802.99,1771.73,484183,660588304.0,1.76,-0.14,-2.5,0.28
2019-07-12,000001,1780.48,1845.49,1859.25,1777.98,1465367,2055749888.0,4.58,4.09,72.51,0.85
2019-07-15,000001,1834.24,1830.49,1845.49,1810.49,841283,1175798112.0,1.9,-0.81,-15.0,0.49
2019-07-16,000001,1826.74,1799.23,1829.24,1794.23,722781,998151584.0,1.91,-1.71,-31.26,0.42
2019-07-17,000001,1792.98,1791.73,1806.74,1781.73,410021,561944448.0,1.39,-0.42,-7.5,0.24
2019-07-18,000001,1786.73,1789.23,1806.74,1775.48,422826,578067488.0,1.74,-0.14,-2.5,0.25
2019-07-19,000001,1797.98,1829.24,1840.49,1790.48,866391,1207316528.0,2.8,2.24,40.01,0.5
2019-07-22,000001,1825.49,1811.74,1832.99,1800.49,582283,807249424.0,1.78,-0.96,-17.5,0.34
2019-07-23,000001,1812.99,1800.49,1814.24,1786.73,504004,692328448.0,1.52,-0.62,-11.25,0.29
2019-07-24,000001,1814.24,1815.49,1831.74,1804.24,570276,793387776.0,1.53,0.83,15.0,0.33
2019-07-25,000001,1820.49,1855.49,1864.25,1811.74,1087826,1534889648.0,2.89,2.2,40.0,0.63
2019-07-26,000001,1852.99,1859.25,1861.75,1840.49,635306,901074112.0,1.15,0.2,3.76,0.37
2019-07-29,000001,1861.75,1866.75,1886.75,1852.99,715576,1023261760.0,1.82,0.4,7.5,0.42
2019-07-30,000001,1869.25,1876.75,1899.25,1866.75,796634,1148582416.0,1.74,0.54,10.0,0.46
2019-07-31,000001,1868.0,1846.74,1870.5,1840.49,634723,899227872.0,1.6,-1.6,-30.01,0.37
2019-08-01,000001,1837.99,1842.99,1854.24,1822.99,527981,742308288.0,1.69,-0.2,-3.75,0.31
2019-08-02,000001,1801.74,1797.98,1815.49,1787.98,969926,1333400768.0,1.49,-2.44,-45.01,0.56
2019-08-05,000001,1780.48,1749.23,1785.48,1739.22,893082,1201885392.0,2.57,-2.71,-48.75,0.52
2019-08-06,000001,1717.97,1751.73,1762.98,1709.22,882499,1166971472.0,3.07,0.14,2.5,0.51
2019-08-07,000001,1766.73,1772.98,1785.48,1751.73,793039,1070736944.0,1.93,1.21,21.25,0.46
2019-08-08,000001,1817.99,1878.0,1893.0,1811.74,2330715,3313302096.0,4.58,5.92,105.02,1.36
2019-08-09,000001,1899.25,1895.5,1936.76,1884.25,2060575,3021884304.0,2.8,0.93,17.5,1.2
2019-08-12,000001,1906.75,1970.51,1970.51,1905.5,2733425,4084497904.0,3.43,3.96,75.01,1.59
2019-08-13,000001,1955.51,1941.76,1965.51,1923.01,1293736,1925835296.0,2.16,-1.46,-28.75,0.75
2019-08-14,000001,1973.01,1951.76,1983.02,1930.51,1360547,2038261152.0,2.7,0.51,10.0,0.79
2019-08-15,000001,1910.5,1948.01,1950.51,1905.5,897376,1333117728.0,2.31,-0.19,-3.75,0.52
2019-08-16,000001,1966.76,1943.01,1973.01,1928.01,986903,1474900256.0,2.31,-0.26,-5.0,0.57
2019-08-19,000001,1944.26,1945.51,1948.01,1895.5,2292956,3368207936.0,2.7,0.13,2.5,1.34
2019-08-20,000001,1945.51,1954.26,1980.52,1926.76,1921042,2872304208.0,2.76,0.45,8.75,1.12
2019-08-21,000001,1939.26,1886.75,1941.76,1878.0,1990132,2902251104.0,3.26,-3.45,-67.51,1.16
2019-08-22,000001,1880.5,1869.25,1886.75,1855.49,1353072,1935208496.0,1.66,-0.93,-17.5,0.79
2019-08-23,000001,1876.75,1911.75,1923.01,1874.25,1636868,2388239088.0,2.61,2.27,42.5,0.95
2019-08-26,000001,1883.0,1861.75,1893.0,1849.24,1415123,2018498032.0,2.29,-2.62,-50.0,0.82
2019-08-27,000001,1875.5,1869.25,1890.5,1860.5,1356713,1948127120.0,1.61,0.4,7.5,0.79
2019-08-28,000001,1863.0,1864.25,1865.5,1836.74,829658,1176329088.0,1.54,-0.27,-5.0,0.48
2019-08-29,000001,1857.99,1846.74,1860.5,1840.49,609034,861177488.0,1.07,-0.94,-17.51,0.35
2019-08-30,000001,1866.75,1850.49,1879.25,1842.99,798501,1136119664.0,1.96,0.2,3.75,0.47
2019-09-02,000001,1849.24,1886.75,1893.0,1844.24,1360201,1955673136.0,2.63,1.96,36.26,0.79
2019-09-03,000001,1890.5,1868.0,1894.25,1861.75,858654,1230606480.0,1.72,-0.99,-18.75,0.5
2019-09-04,000001,1870.5,1885.5,1893.0,1869.25,973965,1404037296.0,1.27,0.94,17.5,0.57
2019-09-05,000001,1900.5,1903.0,1936.76,1899.25,1768051,2599478256.0,1.99,0.93,17.5,1.03
2019-09-06,000001,1919.26,1931.76,1931.76,1908.0,986433,1451264912.0,1.25,1.51,28.76,0.57
2019-09-09,000001,1953.01,1916.75,1955.51,1905.5,1299839,1918042304.0,2.59,-0.78,-15.01,0.76
2019-09-10,000001,1905.5,1899.25,1910.5,1881.75,796871,1155180736.0,1.5,-0.91,-17.5,0.46
2019-09-11,000001,1905.5,1900.5,1919.26,1888.0,818614,1192674256.0,1.65,0.07,1.25,0.48
2019-09-12,000001,1913.0,1915.5,1928.01,1896.75,1150688,1682911856.0,1.64,0.79,15.0,0.61
2019-09-16,000001,1918.01,1886.75,1920.51,1880.5,929894,1349401488.0,2.09,-1.5,-28.75,0.49
2019-09-17,000001,1875.5,1860.5,1886.75,1852.99,882656,1261416560.0,1.79,-1.39,-26.25,0.47
2019-09-18,000001,1860.5,1881.75,1890.5,1860.5,820436,1179079984.0,1.61,1.14,21.25,0.42
2019-09-19,000001,1890.5,1935.51,1941.76,1890.5,1884021,2777383504.0,2.72,2.86,53.76,0.97
2019-09-20,000001,1949.26,1998.02,2005.52,1946.76,2644285,4020646528.0,3.04,3.23,62.51,1.36
2019-09-23,000001,1998.02,2003.02,2014.27,1978.02,1403282,2148740448.0,1.81,0.25,5.0,0.72
2019-09-24,000001,2014.27,1978.02,2023.02,1978.02,1129103,1726238272.0,2.25,-1.25,-25.0,0.58
2019-09-25,000001,1980.52,2049.28,2061.78,1979.27,1938893,3024598928.0,4.17,3.6,71.26,1.0
2019-09-26,000001,2063.03,2044.28,2085.53,2038.03,1686593,2673096944.0,2.32,-0.24,-5.0,0.87
2019-09-27,000001,2061.78,2068.03,2080.53,2043.03,1007706,1598567056.0,1.83,1.16,23.75,0.52
2019-09-30,000001,2049.28,2029.27,2066.78,2026.77,1046363,1645828528.0,1.93,-1.87,-38.76,0.54
2019-10-08,000001,2030.52,2105.54,2109.29,2030.52,1386676,2225024592.0,3.88,3.76,76.27,0.71
2019-10-09,000001,2093.03,2111.79,2145.54,2083.03,1316693,2145061760.0,2.97,0.3,6.25,0.68
2019-10-10,000001,2114.29,2110.54,2114.29,2079.28,879747,1418751872.0,1.66,-0.06,-1.25,0.45
2019-10-11,000001,2105.54,2181.8,2199.3,2105.54,1405423,2335030592.0,4.44,3.38,71.26,0.72
2019-10-14,000001,2201.8,2233.06,2280.57,2195.55,1557637,2688929552.0,3.9,2.35,51.26,0.8
2019-10-15,000001,2236.81,2228.06,2249.31,2183.05,881955,1503633376.0,2.97,-0.22,-5.0,0.45
2019-10-16,000001,2238.06,2179.3,2260.56,2159.3,1267671,2146150624.0,4.54,-2.19,-48.76,0.65
2019-10-17,000001,2193.05,2168.05,2205.55,2149.29,1126182,1887045616.0,2.58,-0.52,-11.25,0.58
2019-10-18,000001,2180.55,2144.29,2210.55,2134.29,1196799,1999012672.0,3.52,-1.1,-23.76,0.62
2019-10-21,000001,2134.29,2191.8,2201.8,2134.29,945952,1589276080.0,3.15,2.22,47.51,0.49
2019-10-22,000001,2194.3,2133.04,2196.8,2084.28,1883531,3072547168.0,5.13,-2.68,-58.76,0.97
2019-10-23,000001,2120.54,2136.79,2164.3,2109.29,967535,1590781968.0,2.58,0.18,3.75,0.5
2019-10-24,000001,2143.04,2189.3,2205.55,2135.54,1109215,1861032912.0,3.28,2.46,52.51,0.57
2019-10-25,000001,2178.05,2190.55,2200.55,2153.04,691436,1161100080.0,2.17,0.06,1.25,0.36
2019-10-28,000001,2203.05,2163.05,2210.55,2140.54,1070131,1780873360.0,3.2,-1.26,-27.5,0.55
2019-10-29,000001,2166.8,2194.3,2196.8,2150.54,788865,1322036352.0,2.14,1.44,31.25,0.41
2019-10-30,000001,2180.55,2134.29,2200.55,2133.04,854317,1420644944.0,3.08,-2.73,-60.01,0.44
2019-10-31,000001,2133.04,2113.04,2139.29,2110.54,862569,1407006432.0,1.35,-1.0,-21.25,0.44
2019-11-01,000001,2124.29,2188.05,2205.55,2115.54,1254655,2096068960.0,4.26,3.55,75.01,0.65
2019-11-04,000001,2203.05,2195.55,2236.81,2176.8,889824,1507910816.0,2.74,0.34,7.5,0.46
2019-11-05,000001,2180.55,2224.31,2260.56,2179.3,1172486,2010924192.0,3.7,1.31,28.76,0.6
2019-11-06,000001,2213.05,2200.55,2238.06,2190.55,863325,1470233504.0,2.14,-1.07,-23.76,0.44
2019-11-07,000001,2196.8,2191.8,2214.31,2174.3,711897,1200671648.0,1.82,-0.4,-8.75,0.37
2019-11-08,000001,2203.05,2161.8,2208.05,2160.55,849139,1421088320.0,2.17,-1.37,-30.0,0.44
2019-11-11,000001,2143.04,2115.54,2146.79,2105.54,953516,1556517248.0,1.91,-2.14,-46.26,0.49
2019-11-12,000001,2116.79,2121.79,2126.79,2100.54,516266,840769280.0,1.24,0.3,6.25,0.27
2019-11-13,000001,2116.79,2121.79,2138.04,2088.03,655121,1067975600.0,2.36,0.0,0.0,0.34
2019-11-14,000001,2134.29,2120.54,2140.54,2111.79,468900,767006336.0,1.35,-0.06,-1.25,0.24
2019-11-15,000001,2129.29,2123.04,2149.29,2110.54,569228,933539568.0,1.83,0.12,2.5,0.29
2019-11-18,000001,2124.29,2136.79,2149.29,2109.29,557918,915983936.0,1.88,0.65,13.75,0.29
2019-11-19,000001,2136.79,2131.79,2140.54,2119.29,562120,920998208.0,0.99,-0.23,-5.0,0.29
2019-11-20,000001,2118.04,2061.78,2118.04,2051.78,1724384,2747598384.0,3.11,-3.28,-70.01,0.89
2019-11-21,000001,2049.28,2063.03,2064.28,2034.27,772563,1218516400.0,1.46,0.06,1.25,0.4
2019-11-22,000001,2066.78,2029.27,2070.53,2024.27,773474,1216064544.0,2.24,-1.64,-33.76,0.4
2019-11-25,000001,2035.52,2055.53,2060.53,2023.02,783258,1233388880.0,1.85,1.29,26.26,0.4
2019-11-26,000001,2066.78,2033.02,2066.78,2016.77,815298,1271594656.0,2.43,-1.1,-22.51,0.42
2019-11-27,000001,2035.52,2014.27,2035.52,2004.27,476170,736584288.0,1.54,-0.92,-18.75,0.25
2019-11-28,000001,2014.27,2016.77,2023.02,2010.52,378017,585252048.0,0.62,0.12,2.5,0.19
2019-11-29,000001,2023.02,1991.77,2024.27,1978.02,653867,1001451104.0,2.29,-1.24,-25.0,0.34
2019-12-02,000001,1999.27,2000.52,2009.27,1984.27,553877,849784128.0,1.26,0.44,8.75,0.29
2019-12-03,000001,1993.02,2011.77,2013.02,1981.77,455418,700293552.0,1.56,0.56,11.25,0.23
2019-12-04,000001,1998.02,1994.27,2006.77,1981.77,524545,802110336.0,1.24,-0.87,-17.5,0.27
2019-12-05,000001,1999.27,2009.27,2015.52,1993.02,557084,857682576.0,1.13,0.75,15.0,0.29
2019-12-06,000001,2014.27,2030.52,2045.53,2013.02,712615,1109423056.0,1.62,1.06,21.25,0.37
2019-12-09,000001,2033.02,2006.77,2033.02,1999.27,605993,935135952.0,1.66,-1.17,-23.75,0.31
2019-12-10,000001,2000.52,1996.77,2003.02,1986.77,556384,851377536.0,0.81,-0.5,-10.0,0.29
2019-12-11,000001,2003.02,2038.03,2040.53,1993.02,871505,1351786528.0,2.38,2.07,41.26,0.45
2019-12-12,000001,2038.03,2030.52,2039.28,2021.77,478999,747519504.0,0.86,-0.37,-7.51,0.25
2019-12-13,000001,2061.78,2095.54,2095.54,2051.78,1053104,1680707280.0,2.16,3.2,65.02,0.54
2019-12-16,000001,2095.54,2096.79,2098.04,2064.28,787952,1262802464.0,1.61,0.06,1.25,0.41
2019-12-17,000001,2080.53,2143.04,2159.3,2078.03,1203105,1969891328.0,3.88,2.21,46.25,0.62
2019-12-18,000001,2134.29,2138.04,2163.05,2131.79,797091,1317608544.0,1.46,-0.23,-5.0,0.41
2019-12-19,000001,2149.29,2149.29,2173.05,2135.54,675537,1119925968.0,1.75,0.53,11.25,0.35
2019-12-20,000001,2149.29,2154.29,2165.55,2135.54,644478,1067869776.0,1.4,0.23,5.0,0.33
2019-12-23,000001,2165.55,2110.54,2165.55,2101.79,715793,1173372080.0,2.96,-2.03,-43.75,0.37
2019-12-24,000001,2109.29,2130.54,2143.04,2109.29,459128,752351616.0,1.6,0.95,20.0,0.24
2019-12-25,000001,2136.79,2118.04,2150.54,2110.54,414918,679664592.0,1.88,-0.59,-12.5,0.21
2019-12-26,000001,2123.04,2139.29,2140.54,2120.54,372034,610381760.0,0.94,1.0,21.25,0.19
2019-12-27,000001,2146.79,2159.3,2196.8,2134.29,1042575,1741473184.0,2.92,0.94,20.01,0.54
2019-12-30,000001,2138.04,2151.79,2159.3,2093.03,976970,1603152784.0,3.07,-0.35,-7.51,0.5
2019-12-31,000001,2151.79,2136.79,2159.3,2119.29,704442,1154704352.0,1.86,-0.7,-15.0,0.36
2020-01-02,000001,2161.8,2189.3,2199.3,2149.29,1530232,2571196480.0,2.34,2.46,52.51,0.79
2020-01-03,000001,2198.05,2228.06,2244.31,2195.55,1116195,1914495472.0,2.23,1.77,38.76,0.58
2020-01-06,000001,2206.8,2214.31,2248.06,2194.3,862084,1477930192.0,2.41,-0.62,-13.75,0.44
2020-01-07,000001,2221.81,2224.31,2240.56,2199.3,728608,1247047136.0,1.86,0.45,10.0,0.38
2020-01-08,000001,2205.55,2163.05,2211.8,2159.3,847824,1423608816.0,2.36,-2.75,-61.26,0.44
2020-01-09,000001,2181.8,2179.3,2196.8,2146.79,1031637,1725326800.0,2.31,0.75,16.25,0.53
2020-01-10,000001,2179.3,2166.8,2181.8,2145.54,585548,975154816.0,1.66,-0.57,-12.5,0.3
2020-01-13,000001,2174.3,2204.3,2209.3,2156.8,872133,1468271680.0,2.42,1.73,37.5,0.45
2020-01-14,000001,2204.3,2175.55,2239.31,2175.55,1304494,2217608848.0,2.89,-1.3,-28.75,0.67
2020-01-15,000001,2179.3,2145.54,2188.05,2136.79,859439,1424889232.0,2.36,-1.38,-30.01,0.44
2020-01-16,000001,2145.54,2121.79,2151.79,2105.54,1028105,1678888512.0,2.16,-1.11,-23.75,0.53
2020-01-17,000001,2128.04,2129.29,2149.29,2124.29,605437,995909008.0,1.18,0.35,7.5,0.31
2020-01-20,000001,2134.29,2136.79,2156.8,2124.29,746075,1226464656.0,1.53,0.35,7.5,0.38
2020-01-21,000001,2123.04,2080.53,2123.04,2071.78,896603,1442171424.0,2.4,-2.63,-56.26,0.46
2020-01-22,000001,2070.53,2091.78,2100.54,2044.28,719465,1150933392.0,2.7,0.54,11.25,0.37
2020-01-23,000001,2070.53,2023.02,2070.53,2004.27,1100592,1723394336.0,3.17,-3.29,-68.76,0.57
2020-02-03,000001,1829.24,1829.24,1918.01,1829.24,2259195,3201454160.0,4.39,-9.58,-193.78,1.16
2020-02-04,000001,1836.74,1905.5,1913.0,1832.99,1706172,2442932848.0,4.37,4.17,76.26,0.88
2020-02-05,000001,1904.25,1909.25,1941.76,1870.5,1491380,2177632048.0,3.74,0.2,3.75,0.77
2020-02-06,000001,1931.76,1926.76,1939.26,1894.25,1185816,1740107632.0,2.36,0.92,17.51,0.61
2020-02-07,000001,1905.5,1908.0,1916.75,1881.75,924853,1345053248.0,1.82,-0.97,-18.76,0.48
2020-02-10,000001,1894.25,1893.0,1896.75,1868.0,1339495,1931983488.0,1.51,-0.79,-15.0,0.69
2020-02-11,000001,1905.5,1929.26,1948.01,1900.5,1407507,2077194144.0,2.51,1.92,36.26,0.73
2020-02-12,000001,1929.26,1926.76,1933.01,1905.5,1070503,1573229040.0,1.43,-0.13,-2.5,0.55
2020-02-13,000001,1919.26,1911.75,1940.51,1906.75,1013205,1491327712.0,1.75,-0.78,-15.01,0.52
2020-02-14,000001,1924.26,1959.26,1973.01,1918.01,1512435,2253906448.0,2.88,2.49,47.51,0.78
2020-02-17,000001,1960.51,2001.77,2001.77,1946.76,1543696,2337993584.0,2.81,2.17,42.51,0.8
2020-02-18,000001,1996.77,1980.52,1996.77,1956.76,973612,1478274224.0,2.0,-1.06,-21.25,0.5
2020-02-19,000001,1968.01,1985.52,2001.77,1965.51,874107,1333730224.0,1.83,0.25,5.0,0.45
2020-02-20,000001,1989.27,2029.27,2033.02,1968.01,1235444,1897923024.0,3.27,2.2,43.75,0.64
2020-02-21,000001,2016.77,2028.02,2045.53,2011.77,995071,1546692928.0,1.66,-0.06,-1.25,0.51
2020-02-24,000001,2013.02,1984.27,2013.02,1974.26,1191795,1820183856.0,1.91,-2.16,-43.75,0.61
2020-02-25,000001,1955.51,1960.51,1971.76,1928.01,1144575,1710369792.0,2.2,-1.2,-23.76,0.59
2020-02-26,000001,1926.76,1954.26,1989.27,1918.01,1176599,1769612240.0,3.63,-0.32,-6.25,0.61
2020-02-27,000001,1950.51,1969.26,1974.26,1941.76,975271,1464605744.0,1.66,0.77,15.0,0.5
2020-02-28,000001,1936.76,1893.0,1960.51,1888.0,1300644,1906892416.0,3.68,-3.87,-76.26,0.67
2020-03-02,000001,1899.25,1929.26,1949.26,1888.0,1116581,1647432272.0,3.24,1.92,36.26,0.58
2020-03-03,000001,1950.51,1920.51,1954.26,1909.25,1153584,1705816272.0,2.33,-0.45,-8.75,0.59
2020-03-04,000001,1915.5,1916.75,1928.01,1894.25,862595,1261123056.0,1.76,-0.2,-3.76,0.44
2020-03-05,000001,1930.51,2004.27,2035.52,1921.76,2686602,4089493520.0,5.94,4.57,87.52,1.38
2020-03-06,000001,1978.02,1959.26,1989.27,1958.01,1228531,1858691264.0,1.56,-2.25,-45.01,0.63
2020-03-09,000001,1919.26,1886.75,1921.76,1883.0,1665794,2420392128.0,1.98,-3.7,-72.51,0.86
2020-03-10,000001,1878.0,1925.51,1936.76,1878.0,1167865,1709084560.0,3.11,2.05,38.76,0.6
2020-03-11,000001,1926.76,1916.75,1940.51,1908.0,814382,1201250688.0,1.69,-0.45,-8.76,0.42
2020-03-12,000001,1911.75,1915.5,1935.51,1896.75,986497,1447436640.0,2.02,-0.07,-1.25,0.51
2020-03-13,000001,1817.99,1895.5,1903.0,1817.99,1169766,1669009840.0,4.44,-1.04,-20.0,0.6
2020-03-16,000001,1886.75,1799.23,1888.0,1799.23,1406202,1975824192.0,4.68,-5.08,-96.27,0.72
2020-03-17,000001,1799.23,1756.73,1826.74,1721.72,1177849,1582506080.0,5.84,-2.36,-42.5,0.61
2020-03-18,000001,1756.73,1669.21,1774.23,1661.71,1384784,1816836896.0,6.41,-4.98,-87.52,0.71
2020-03-19,000001,1665.46,1609.2,1672.96,1569.2,1891457,2313863664.0,6.22,-3.6,-60.01,0.97
2020-03-20,000001,1630.46,1645.46,1665.46,1612.95,1578353,1967487824.0,3.26,2.25,36.26,0.81
2020-03-23,000001,1580.45,1599.2,1624.21,1571.7,1071114,1300469488.0,3.19,-2.81,-46.26,0.55
2020-03-24,000001,1630.46,1656.71,1665.46,1614.2,1180200,1472909392.0,3.21,3.6,57.51,0.61
2020-03-25,000001,1690.47,1689.22,1714.22,1667.96,1136958,1467534960.0,2.79,1.96,32.51,0.59
2020-03-26,000001,1677.96,1712.97,1747.98,1670.46,1075192,1408651056.0,4.59,1.41,23.75,0.55
2020-03-27,000001,1736.72,1724.22,1752.98,1715.47,653019,861618656.0,2.19,0.66,11.25,0.34
2020-03-30,000001,1686.72,1697.97,1710.47,1675.46,661739,852956240.0,2.03,-1.52,-26.25,0.34
2020-03-31,000001,1711.72,1680.46,1716.72,1677.96,513370,662915472.0,2.28,-1.03,-17.51,0.26
2020-04-01,000001,1687.97,1691.72,1721.72,1682.97,520836,676070112.0,2.31,0.67,11.26,0.27
2020-04-02,000001,1674.21,1701.72,1701.72,1662.96,518365,663197632.0,2.29,0.59,10.0,0.27
2020-04-03,000001,1682.97,1656.71,1691.72,1649.21,825348,1047282400.0,2.5,-2.64,-45.01,0.43
2020-04-07,000001,1691.72,1690.47,1697.97,1681.72,870314,1121200112.0,0.98,2.04,33.76,0.45
2020-04-08,000001,1690.47,1677.96,1695.47,1670.46,528716,676604880.0,1.48,-0.74,-12.51,0.27
2020-04-09,000001,1690.47,1672.96,1691.72,1670.46,408554,522027888.0,1.27,-0.3,-5.0,0.21
2020-04-10,000001,1675.46,1679.21,1702.97,1661.71,666675,853689952.0,2.47,0.37,6.25,0.34
2020-04-13,000001,1664.21,1654.21,1669.21,1639.21,446214,562008048.0,1.79,-1.49,-25.0,0.23
2020-04-14,000001,1661.71,1687.97,1687.97,1651.71,686087,874856560.0,2.19,2.04,33.76,0.35
2020-04-15,000001,1687.97,1689.22,1696.72,1677.96,656396,843649280.0,1.11,0.07,1.25,0.34
2020-04-16,000001,1679.21,1665.46,1679.21,1647.96,789155,997623824.0,1.85,-1.41,-23.76,0.41
2020-04-17,000001,1676.71,1691.72,1710.47,1661.71,1331165,1713215760.0,2.93,1.58,26.26,0.69
2020-04-20,000001,1687.97,1704.22,1711.72,1676.71,818456,1058524016.0,2.07,0.74,12.5,0.42
2020-04-21,000001,1742.98,1761.73,1792.98,1742.98,2122448,2861879088.0,2.93,3.37,57.51,1.09
2020-04-22,000001,1751.73,1734.22,1757.98,1725.47,1032803,1368222848.0,1.85,-1.56,-27.51,0.53
2020-04-23,000001,1734.22,1734.22,1744.23,1719.22,646990,855052112.0,1.44,0.0,0.0,0.33
2020-04-24,000001,1726.72,1735.47,1740.47,1719.22,566002,747473776.0,1.23,0.07,1.25,0.29
2020-04-27,000001,1742.98,1767.98,1785.48,1736.72,936830,1263809744.0,2.81,1.87,32.51,0.48
2020-04-28,000001,1761.73,1770.48,1775.48,1739.22,771564,1038718080.0,2.05,0.14,2.5,0.4
2020-04-29,000001,1765.48,1832.99,1842.99,1761.73,1108722,1541638208.0,4.59,3.53,62.51,0.57
2020-04-30,000001,1832.99,1821.74,1870.5,1815.49,819540,1155968240.0,3.0,-0.61,-11.25,0.42
2020-05-06,000001,1800.49,1801.74,1816.74,1781.73,1008998,1382727488.0,1.92,-1.1,-20.0,0.52
2020-05-07,000001,1800.49,1791.73,1800.49,1780.48,662749,904349536.0,1.11,-0.56,-10.01,0.34
2020-05-08,000001,1800.49,1824.24,1832.99,1790.48,934782,1297924592.0,2.37,1.81,32.51,0.48
2020-05-11,000001,1820.49,1830.49,1846.74,1817.99,612862,859156592.0,1.58,0.34,6.25,0.32
2020-05-12,000001,1824.24,1804.24,1836.74,1795.48,558511,772109504.0,2.25,-1.43,-26.25,0.29
2020-05-13,000001,1799.23,1784.23,1802.99,1771.73,640359,871062048.0,1.73,-1.11,-20.01,0.33
2020-05-14,000001,1774.23,1742.98,1779.23,1732.97,944672,1259440848.0,2.59,-2.31,-41.25,0.49
2020-05-15,000001,1754.23,1734.22,1759.23,1722.97,756794,1004313264.0,2.08,-0.5,-8.76,0.39
2020-05-18,000001,1730.47,1730.47,1747.98,1720.47,637209,843479664.0,1.59,-0.22,-3.75,0.33
2020-05-19,000001,1756.73,1750.48,1761.73,1739.22,600369,801755664.0,1.3,1.16,20.01,0.31
2020-05-20,000001,1752.98,1769.23,1782.98,1739.22,690851,929928880.0,2.5,1.07,18.75,0.36
2020-05-21,000001,1770.48,1755.48,1776.73,1750.48,552312,742797056.0,1.48,-0.78,-13.75,0.28
2020-05-22,000001,1746.73,1695.47,1747.98,1695.47,856237,1119433488.0,2.99,-3.42,-60.01,0.44
2020-05-25,000001,1701.72,1700.47,1702.97,1675.46,410171,528769360.0,1.62,0.29,5.0,0.21
2020-05-26,000001,1707.97,1710.47,1714.22,1697.97,396212,515451856.0,0.96,0.59,10.0,0.2
2020-05-27,000001,1711.72,1705.47,1729.22,1700.47,482963,630305872.0,1.68,-0.29,-5.0,0.25
2020-05-28,000001,1716.47,1741.48,1755.23,1708.97,960760,1255226992.0,2.71,2.11,36.01,0.5
2020-05-29,000001,1733.97,1732.72,1737.72,1722.72,457808,594502128.0,0.86,-0.5,-8.76,0.24
2020-06-01,000001,1745.23,1772.73,1781.48,1742.73,882961,1173619008.0,2.24,2.31,40.01,0.46
2020-06-02,000001,1768.98,1801.49,1811.49,1767.73,883459,1194375824.0,2.47,1.62,28.76,0.46
2020-06-03,000001,1812.74,1800.24,1842.74,1795.23,956803,1308782288.0,2.64,-0.07,-1.25,0.49
2020-06-04,000001,1798.98,1803.99,1812.74,1783.98,583066,788707632.0,1.6,0.21,3.75,0.3
2020-06-05,000001,1807.74,1806.49,1810.24,1786.48,383027,517232128.0,1.32,0.14,2.5,0.2
2020-06-08,000001,1817.74,1810.24,1838.99,1805.24,585972,802115792.0,1.87,0.21,3.75,0.3
2020-06-09,000001,1812.74,1816.49,1823.99,1798.98,474300,646895840.0,1.38,0.35,6.25,0.24
2020-06-10,000001,1821.49,1793.98,1821.49,1782.73,580476,781995744.0,2.13,-1.24,-22.51,0.3
2020-06-11,000001,1780.23,1742.73,1781.48,1732.72,1349040,1774199984.0,2.72,-2.86,-51.25,0.7
2020-06-12,000001,1720.22,1731.47,1735.22,1716.47,1030551,1331618736.0,1.08,-0.65,-11.26,0.53
2020-06-15,000001,1713.97,1710.22,1728.97,1707.72,660313,850767504.0,1.23,-1.23,-21.25,0.34
2020-06-16,000001,1720.22,1718.97,1731.47,1715.22,718059,927043680.0,0.95,0.51,8.75,0.37
2020-06-17,000001,1718.97,1713.97,1722.72,1702.72,716468,918251152.0,1.16,-0.29,-5.0,0.37
2020-06-18,000001,1702.72,1702.72,1707.72,1681.46,1119648,1419972016.0,1.53,-0.66,-11.25,0.58
2020-06-19,000001,1698.97,1707.72,1712.72,1683.97,1539522,1954584912.0,1.69,0.29,5.0,0.79
2020-06-22,000001,1700.22,1687.72,1702.72,1685.22,1319080,1671023280.0,1.02,-1.17,-20.0,0.68
2020-06-23,000001,1688.97,1682.72,1693.97,1672.71,990807,1248046640.0,1.26,-0.3,-5.0,0.51
2020-06-24,000001,1687.72,1707.72,1717.72,1682.72,1523220,1946329088.0,2.08,1.49,25.0,0.78
2020-06-29,000001,1722.72,1707.72,1728.97,1696.47,1038480,1330678288.0,1.9,0.0,0.0,0.54
2020-06-30,000001,1711.47,1707.72,1717.72,1697.72,937940,1199181600.0,1.17,0.0,0.0,0.48
2020-07-01,000001,1706.47,1747.73,1751.48,1700.22,1697390,2202800848.0,3.0,2.34,40.01,0.87
2020-07-02,000001,1742.73,1786.48,1793.98,1728.97,2590501,3433511088.0,3.72,2.22,38.75,1.33
2020-07-03,000001,1803.99,1889.0,1897.75,1802.74,3768334,5280918016.0,5.32,5.74,102.52,1.94
